species_category,page_url,table_index,row_index,document_name,document_author,document_year,table_caption,Chemical,Endpoint Value,Endpoint Description,Sex,Life Cycle Stage,Sample Size,Location,Type,California Counties,Countries,page_number,Exposure Endpoint Type,Units,Condition,Error,Age-Specific,Lab,parsed_document_title,parsed_authors,parsed_issue,parsed_volume,parsed_year,parsed_journal
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians,7,7,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Comparative toxicity of chlorpyrifos, diazinon, malathion and their oxon derivatives to larval Rana boylii.Author(s)Sparling, D.W. and Fellers, G.Issue3Volume147",DIAZINON,See Figure 1,Cholinesterase activity,B,Tadpole,See Table 1,Eggs from stream near Fort Bragg,Toxicity Factor Datasets,Mendocino,USA,1,,,,,,,"Comparative toxicity of chlorpyrifos, diazinon, malathion and their oxon derivatives to larval Rana boylii","Sparling, D.W., Fellers, G.",3,147,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians,8,8,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Comparative toxicity of chlorpyrifos, diazinon, malathion and their oxon derivatives to larval Rana boylii.Author(s)Sparling, D.W. and Fellers, G.Issue3Volume147",MALATHION,See Figure 1,Cholinesterase activity,B,Tadpole,See Table 1,Eggs from stream near Fort Bragg,Toxicity Factor Datasets,Mendocino,USA,1,,,,,,,"Comparative toxicity of chlorpyrifos, diazinon, malathion and their oxon derivatives to larval Rana boylii","Sparling, D.W., Fellers, G.",3,147,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians,0,0,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Cliff swallows Petrochelidon pyrrhonota as bioindicators of environmental mercury, Cache Creek Watershed, California.Author(s)Hothem, R.L., Trejo, B.S., Bauer, M.L. and Crayon, J.J.Issue1Volume55",MERCURY (elemental),0.080-0.686 ug/g ww,Tissue concentration,NR,Not Reported,18,Collected from 6 sites; see citation,Toxicity Factor Datasets,,USA,1,,,,,,,"Cliff swallows Petrochelidon pyrrhonota as bioindicators of environmental mercury, Cache Creek Watershed, California","Hothem, R.L., Trejo, B.S., Bauer, M.L., Crayon, J.J.",1,55,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians,0,0,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:A refined ecological risk assessment for California red‐legged frog, Delta smelt, and California tiger salamander exposed to malathion.Author(s)Clemow, Y.H., Manning, G.E., Breton, R.L., Winchell, M.F., Padilla, L., Rodney, S.I., Hanzas, J.P., Estes, T.L., Budreski, K., Toth, B.N. and Hill, K.L.Issue2Volume14",MALATHION,See citation,Ecological risk assessment modeling,,,,,Toxicity Factor Datasets,,,1,,,,,,,"A refined ecological risk assessment for California red‐legged frog, Delta smelt, and California tiger salamander exposed to malathion","Clemow, Y.H., Manning, G.E., Breton, R.L., Winchell, M.F., Padilla, L., Rodney, S.I., Hanzas, J.P., Estes, T.L., Budreski, K., Toth, B.N., Hill, K.L.",2,14,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,0,0,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",ENDOSULFAN,Decreased,Snout-vent length,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,1,1,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",CHLORPYRIFOS,Increased,Time to metamorphosis,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,2,2,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",ENDOSULFAN,No effect,Time to metamorphosis,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,3,3,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",CHLORPYRIFOS,Decreased,Cholinesterase activity,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,4,4,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",ENDOSULFAN,Decreased,Cholinesterase activity,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,5,5,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",ENDOSULFAN,Logistic: 0.233 ug/L; SK: 0.55 ug/L,LC50,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,6,6,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",CHLORPYRIFOS,No effect 0-14 d; various by 54 d; see size by exposure in Table 2,Body mass,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,7,7,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",ENDOSULFAN,Decreased,Body mass,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,8,8,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",CHLORPYRIFOS,No effect 0-14 d; decrease by 34 d; see size by exposure in Table 2,Snout-vent length,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,9,9,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations.Author(s)Sparling, D.W. and Fellers, G.M.Issue8Volume28",CHLORPYRIFOS,Logistic: 108.7 ug/L; SK: 66.5 ug/L,LC50,B,Tadpole,18/treatment,Eggs from Soda Creek,Toxicity Factor Datasets,Lake,USA,2,,,,,,,"Toxicity of two insecticides to California, USA, anurans and its relevance to declining amphibian populations","Sparling, D.W., Fellers, G.M.",8,28,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,0,0,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.686 (0.32-1.10),Tissue concentration,F,Adult,3,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,1,1,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.79,Tissue concentration,F,Adult,1,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,2,2,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.783 (0.56-1.20),Tissue concentration,B,Adult,3,Canyon,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,3,3,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.405 (0.12-0.74),Tissue concentration,F,Adult,3,Canyon,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,4,4,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.118 (0.08-0.16),Tissue concentration,F,Adult,2,Canyon,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,5,5,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),1.7,Tissue concentration,M,Adult,1,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,6,6,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.065 (0.04-0.11),Tissue concentration,F,Adult,3,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,7,7,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),1.1,Tissue concentration,M,Adult,1,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,8,8,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.846 (0.47-1.5),Tissue concentration,B,Adult,3,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,9,9,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.080 (0.06-0.12) ug/g ww,Tissue concentration,B,Adult,3,Reference,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,10,10,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.402 (0.27-0.77),Tissue concentration,M,Adult,3,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,11,11,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.082 (0.07-0.10),Tissue concentration,F,Adult,3,Reference,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,12,12,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.166 (0.07-0.35),Tissue concentration,B,Adult,5,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,13,13,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.070 (0.06-0.09),Tissue concentration,F,Adult,3,Reference,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,14,14,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.318 (0.08-0.91),Tissue concentration,B,Both Adults and Juveniles,4,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
Amphibians,https://ecotox.oehha.ca.gov/species/amphibians?page=0,15,15,,"Author(s)Sparling, D.W. and Fellers, G.M.",1964,"Citation:Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA.Author(s)Hothem, R.L., Jennings, M.R. and Crayon, J.J.Issue1Volume163",MERCURY (elemental),0.159 (0.11-0.23),Tissue concentration,F,Adult,3,Mine,Toxicity Factor Datasets,,USA,2,,,,,,,"Mercury contamination in three species of anuran amphibians from the Cache Creek Watershed, California, USA","Hothem, R.L., Jennings, M.R., Crayon, J.J.",1,163,,
